Timestamp,Conditions,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,Hour,Date
16/04/2015 09:50,Partly Cloudy,-2.2,,-,79,,1017.9,1.1,10:53 AM,,16.1,West,7.4,260,09:50,9,16/04/2015
16/04/2015 10:50,Overcast,-1.7,,-,78,,1017.1,1.7,11:53 AM,,16.1,WSW,7.4,250,10:50,10,16/04/2015
16/04/2015 11:50,Overcast,-1.7,,-,73,,1017.2,2.8,12:22 PM,,16.1,West,9.3,260,11:50,11,16/04/2015
16/04/2015 12:50,Overcast,-2,,-,65,,1016.8,4,12:48 PM,,16.1,West,14.8,260,12:50,12,16/04/2015
16/04/2015 13:50,Overcast,-1.7,,-,70,,1016.2,3.3,12:53 PM,,16.1,WSW,11.1,250,13:50,13,16/04/2015
16/04/2015 14:50,Overcast,-0.6,,-,70,,1015.3,4.4,1:53 PM,,16.1,West,7.4,260,14:50,14,16/04/2015
16/04/2015 15:50,Overcast,-0.6,,-,67,,1013.7,5,2:53 PM,,16.1,WSW,11.1,240,15:50,15,16/04/2015
16/04/2015 16:50,Clear,0.6,,-,63,,1012.7,7.2,3:53 PM,,14.5,West,13,260,16:50,16,16/04/2015
16/04/2015 17:50,Clear,0.6,,-,59,,1012.2,8.3,4:53 PM,,11.3,West,18.5,260,17:50,17,16/04/2015
16/04/2015 18:50,Haze,1.1,,29.6,58,,1012.3,8.9,5:53 PM,,9.7,West,16.7,260,18:50,18,16/04/2015
16/04/2015 19:50,Haze,1.1,,-,61,,1012.5,8.3,6:53 PM,,9.7,West,7.4,270,19:50,19,16/04/2015
16/04/2015 20:50,Overcast,1.1,,-,68,,1012,6.7,7:53 PM,,11.3,SSW,5.6,200,20:50,20,16/04/2015
16/04/2015 21:50,Overcast,1.7,,-,68,,1012,7.2,8:53 PM,,11.3,Calm,Calm,0,21:50,21,16/04/2015
16/04/2015 22:50,Overcast,1.7,,-,71,,1013,6.7,9:53 PM,,11.3,NW,7.4,320,22:50,22,16/04/2015
16/04/2015 23:50,Overcast,1.7,,-,66,,1013.3,7.8,10:53 PM,,11.3,WNW,11.1,300,23:50,23,16/04/2015
17/04/2015 00:50,Mostly Cloudy,1.1,,-,63,,1013.6,7.8,11:53 PM,,14.5,WNW,13,290,00:50,0,17/04/2015
17/04/2015 01:50,Clear,0.6,,-,65,,1013.7,6.7,12:53 AM,,16.1,WNW,11.1,300,01:50,1,17/04/2015
17/04/2015 02:50,Clear,-2.8,,-,53,,1013.9,6.1,1:53 AM,,16.1,WNW,13,300,02:50,2,17/04/2015
17/04/2015 03:50,Clear,-3.9,,31.5,51,,1014.3,5.6,2:53 AM,,16.1,WNW,16.7,300,03:50,3,17/04/2015
17/04/2015 04:50,Clear,-9.4,,-,38,,1015,3.9,3:53 AM,,16.1,NW,13,310,04:50,4,17/04/2015
17/04/2015 05:50,Clear,-9.4,,-,41,,1015.3,2.8,4:53 AM,,16.1,WNW,5.6,290,05:50,5,17/04/2015
17/04/2015 06:50,Clear,-9.4,,31.5,43,,1016.3,2.2,5:53 AM,,16.1,NW,20.4,310,06:50,6,17/04/2015
17/04/2015 07:50,Clear,-9.4,,-,46,0,1016.9,1.1,6:53 AM,,16.1,NW,11.1,320,07:50,7,17/04/2015
17/04/2015 08:50,Clear,-10.6,,-,40,,1017.4,1.7,7:53 AM,,16.1,NNW,16.7,330,08:50,8,17/04/2015
17/04/2015 09:50,Clear,-10.6,,31.5,40,0,1017.7,1.7,8:53 AM,,16.1,NNW,18.5,340,09:50,9,17/04/2015
17/04/2015 10:50,Clear,-13.3,,37,31,,1018.4,2.2,9:53 AM,,16.1,North,25.9,350,10:50,10,17/04/2015
17/04/2015 11:50,Clear,-13.9,,35.2,30,,1018.7,2.2,10:53 AM,,16.1,NNW,24.1,330,11:50,11,17/04/2015
17/04/2015 12:50,Clear,-12.8,,35.2,31,,1018.6,2.8,11:53 AM,,16.1,NNW,22.2,340,12:50,12,17/04/2015
17/04/2015 13:50,Clear,-12.2,,33.3,30,,1018.2,3.9,12:53 PM,,16.1,NW,18.5,320,13:50,13,17/04/2015
17/04/2015 14:50,Clear,-11.1,,33.3,31,,1017.9,5,1:53 PM,,16.1,NW,24.1,310,14:50,14,17/04/2015
17/04/2015 15:50,Clear,-11.7,,31.5,29,0,1017.3,5,2:53 PM,,16.1,NW,14.8,310,15:50,15,17/04/2015
17/04/2015 16:50,Clear,-11.1,,38.9,29,0,1017.1,5.6,3:53 PM,,16.1,WNW,24.1,300,16:50,16,17/04/2015
17/04/2015 17:50,Clear,-11.7,,31.5,29,,1017,5,4:53 PM,,16.1,WNW,14.8,290,17:50,17,17/04/2015
17/04/2015 18:50,Clear,-14.4,,44.4,25,,1016.9,4.4,5:53 PM,,16.1,NW,25.9,310,18:50,18,17/04/2015
17/04/2015 19:50,Clear,-13.3,,-,27,,1017.1,4.4,6:53 PM,,16.1,WNW,14.8,300,19:50,19,17/04/2015
17/04/2015 20:50,Clear,-13.3,,-,29,,1017.7,3.3,7:53 PM,,16.1,WNW,5.6,290,20:50,20,17/04/2015
17/04/2015 21:50,Clear,-12.2,,-,35,,1018.4,1.7,8:53 PM,,16.1,Calm,Calm,0,21:50,21,17/04/2015
17/04/2015 22:50,Clear,-11.1,,-,40,,1019.2,1.1,9:53 PM,,16.1,NNE,13,20,22:50,22,17/04/2015
17/04/2015 23:50,Clear,-11.7,,-,42,,1019.8,0,10:53 PM,,16.1,NNE,11.1,20,23:50,23,17/04/2015
18/04/2015 00:50,Clear,-11.7,,-,43,,1020.8,-0.6,11:53 PM,,16.1,North,5.6,10,00:50,0,18/04/2015
18/04/2015 01:50,Clear,-12.2,,-,45,,1021.7,-1.7,12:53 AM,,16.1,NNE,14.8,30,01:50,1,18/04/2015
18/04/2015 02:50,Clear,-13.3,,-,43,,1022.4,-2.2,1:53 AM,,16.1,North,9.3,10,02:50,2,18/04/2015
18/04/2015 03:50,Clear,-13.3,,-,47,,1022.7,-3.3,2:53 AM,,16.1,North,9.3,10,03:50,3,18/04/2015
18/04/2015 04:50,Clear,-13.9,,-,46,,1022.7,-3.9,3:53 AM,,16.1,NNE,7.4,20,04:50,4,18/04/2015
18/04/2015 05:50,Clear,-13.3,,-,49,,1022.7,-3.9,4:53 AM,,16.1,North,11.1,360,05:50,5,18/04/2015
18/04/2015 06:50,Clear,-13.3,,-,53,,1023,-5,5:53 AM,,16.1,NNW,7.4,340,06:50,6,18/04/2015
18/04/2015 07:50,Clear,-13.3,,-,55,,1023.7,-5.6,6:53 AM,,16.1,Calm,Calm,0,07:50,7,18/04/2015
18/04/2015 08:50,Clear,-13.3,,-,49,,1024.2,-3.9,7:53 AM,,16.1,North,11.1,350,08:50,8,18/04/2015
18/04/2015 09:50,Clear,-13.3,,-,43,,1024.3,-2.2,8:53 AM,,16.1,North,14.8,350,09:50,9,18/04/2015
18/04/2015 10:50,Clear,-12.8,,-,43,,1024.5,-1.7,9:53 AM,,16.1,NNW,13,340,10:50,10,18/04/2015
18/04/2015 11:50,Clear,-12.8,,-,40,,1024.5,-0.6,10:53 AM,,16.1,NNW,18.5,330,11:50,11,18/04/2015
18/04/2015 12:50,Clear,-12.8,,-,38,,1024.2,0,11:53 AM,,16.1,West,14.8,270,12:50,12,18/04/2015
18/04/2015 13:50,Clear,-11.7,,-,38,,1023.6,1.1,12:53 PM,,16.1,Variable,11.1,0,13:50,13,18/04/2015
18/04/2015 14:50,Clear,-11.7,,-,34,,1022.9,2.8,1:53 PM,,16.1,NW,18.5,310,14:50,14,18/04/2015
18/04/2015 15:50,Clear,-12.2,,27.8,32,,1022,3.3,2:53 PM,,16.1,Variable,11.1,0,15:50,15,18/04/2015
18/04/2015 16:50,Clear,-13.3,,31.5,27,,1021.4,4.4,3:53 PM,,16.1,NW,22.2,310,16:50,16,18/04/2015
18/04/2015 17:50,Clear,-13.3,,-,27,,1021.4,4.4,4:53 PM,,16.1,NNW,13,340,17:50,17,18/04/2015
18/04/2015 18:50,Clear,-13.9,,-,27,,1021.4,3.9,5:53 PM,,16.1,North,18.5,360,18:50,18,18/04/2015
18/04/2015 19:50,Clear,-14.4,,-,29,,1021.8,2.2,6:53 PM,,16.1,North,14.8,360,19:50,19,18/04/2015
18/04/2015 20:50,Clear,-15,,-,30,,1022.8,1.1,7:53 PM,,16.1,North,5.6,360,20:50,20,18/04/2015
18/04/2015 21:50,Clear,-15,,-,32,,1023.2,0,8:53 PM,,16.1,North,9.3,360,21:50,21,18/04/2015
18/04/2015 22:50,Clear,-14.4,,-,34,,1023.7,0,9:53 PM,,16.1,North,9.3,360,22:50,22,18/04/2015
18/04/2015 23:50,Scattered Clouds,-13.9,,-,38,,1023.9,-1.1,10:53 PM,,16.1,North,9.3,350,23:50,23,18/04/2015
19/04/2015 00:50,Overcast,-14.4,,-,35,,1024.3,-0.6,11:53 PM,,16.1,North,7.4,350,00:50,0,19/04/2015
19/04/2015 01:50,Overcast,-15,,-,35,,1024.1,-1.1,12:53 AM,,16.1,North,14.8,350,01:50,1,19/04/2015
19/04/2015 02:50,Overcast,-15.6,,-,33,,1024.6,-1.1,1:53 AM,,16.1,North,13,360,02:50,2,19/04/2015
19/04/2015 03:50,Overcast,-15.6,,-,33,,1025,-1.1,2:53 AM,,16.1,North,11.1,360,03:50,3,19/04/2015
19/04/2015 04:50,Overcast,-15,,-,36,,1024.7,-1.7,3:53 AM,,16.1,NNE,11.1,20,04:50,4,19/04/2015
19/04/2015 05:50,Overcast,-15,,-,36,,1024.9,-1.7,4:53 AM,,16.1,North,9.3,10,05:50,5,19/04/2015
19/04/2015 06:50,Mostly Cloudy,-14.4,,-,41,,1025.3,-2.8,5:53 AM,,16.1,NNW,5.6,340,06:50,6,19/04/2015
19/04/2015 07:50,Overcast,-14.4,,-,41,,1025.9,-2.8,6:53 AM,,16.1,North,5.6,360,07:50,7,19/04/2015
19/04/2015 08:50,Partly Cloudy,-14.4,,-,39,,1026.6,-2.2,7:53 AM,,16.1,North,7.4,360,08:50,8,19/04/2015
19/04/2015 09:50,Mostly Cloudy,-15,,-,35,,1027.1,-1.1,8:53 AM,,16.1,North,9.3,360,09:50,9,19/04/2015
19/04/2015 10:50,Overcast,-14.4,,-,35,,1027.2,-0.6,9:53 AM,,16.1,NNE,7.4,30,10:50,10,19/04/2015
19/04/2015 11:50,Overcast,-14.4,,-,35,,1027.6,-0.6,10:53 AM,,16.1,Calm,Calm,0,11:50,11,19/04/2015
19/04/2015 12:50,Overcast,-15,,-,32,,1027.2,0,11:53 AM,,16.1,Calm,Calm,0,12:50,12,19/04/2015
19/04/2015 13:50,Overcast,-13.9,,-,34,,1026.8,0.6,12:53 PM,,16.1,West,5.6,260,13:50,13,19/04/2015
19/04/2015 14:50,Overcast,-12.8,,-,35,,1026.6,1.1,1:53 PM,,16.1,Variable,7.4,0,14:50,14,19/04/2015
19/04/2015 15:50,Overcast,-12.2,,-,35,,1026.5,1.7,2:53 PM,,16.1,WSW,9.3,250,15:50,15,19/04/2015
19/04/2015 16:50,Overcast,-11.7,,-,34,,1026.4,2.8,3:53 PM,,16.1,Variable,11.1,0,16:50,16,19/04/2015
19/04/2015 17:50,Clear,-11.1,,-,33,,1026.1,3.9,4:53 PM,,16.1,SW,5.6,230,17:50,17,19/04/2015
19/04/2015 18:50,Clear,-11.1,,-,32,,1026.2,4.4,5:53 PM,,16.1,Variable,7.4,0,18:50,18,19/04/2015
19/04/2015 19:50,Clear,-10.6,,-,36,0,1026.5,3.3,6:53 PM,,16.1,SW,9.3,230,19:50,19,19/04/2015
19/04/2015 20:50,Clear,-10.6,,-,37,,1027.3,2.8,7:53 PM,,16.1,West,7.4,260,20:50,20,19/04/2015
19/04/2015 21:50,Clear,-11.1,,-,39,,1027.7,1.7,8:53 PM,,16.1,SW,7.4,230,21:50,21,19/04/2015
19/04/2015 22:50,Clear,-11.1,,-,40,,1028.1,1.1,9:53 PM,,16.1,SW,5.6,230,22:50,22,19/04/2015
19/04/2015 23:50,Clear,-11.1,,-,40,,1028.3,1.1,10:53 PM,,16.1,WSW,5.6,250,23:50,23,19/04/2015
20/04/2015 00:50,Clear,-10.6,,-,51,,1028.6,-1.7,11:53 PM,,16.1,Calm,Calm,0,00:50,0,20/04/2015
20/04/2015 01:50,Clear,-10,,-,58,,1028.6,-2.8,12:53 AM,,16.1,Calm,Calm,0,01:50,1,20/04/2015
20/04/2015 02:50,Clear,-9.4,,-,58,,1028.8,-2.2,1:53 AM,,16.1,Calm,Calm,0,02:50,2,20/04/2015
20/04/2015 03:50,Clear,-10,,-,65,,1028.6,-4.4,2:53 AM,,16.1,NW,5.6,320,03:50,3,20/04/2015
20/04/2015 04:50,Clear,-8.9,,-,71,,1028.5,-4.4,3:53 AM,,16.1,Calm,Calm,0,04:50,4,20/04/2015
20/04/2015 05:50,Clear,-9.4,,-,72,,1028.5,-5,4:53 AM,,16.1,Calm,Calm,0,05:50,5,20/04/2015
20/04/2015 06:50,Clear,-8.9,,-,74,,1028.8,-5,5:53 AM,,16.1,Calm,Calm,0,06:50,6,20/04/2015
20/04/2015 07:50,Clear,-8.9,,-,74,0,1028.9,-5,6:53 AM,,16.1,Calm,Calm,0,07:50,7,20/04/2015
20/04/2015 08:50,Clear,-6.7,,-,75,,1029.3,-2.8,7:53 AM,,16.1,Calm,Calm,0,08:50,8,20/04/2015
20/04/2015 09:50,Clear,-5.6,,-,64,,1029,0.6,8:53 AM,,14.5,Calm,Calm,0,09:50,9,20/04/2015
20/04/2015 10:50,Clear,-5.6,,-,54,,1029.4,2.8,9:53 AM,,14.5,SW,5.6,220,10:50,10,20/04/2015
20/04/2015 11:50,Clear,-6.7,,-,40,,1028.4,6.1,10:53 AM,,16.1,SSE,14.8,150,11:50,11,20/04/2015
20/04/2015 12:50,Clear,-6.1,,-,39,,1028.1,7.2,11:53 AM,,16.1,South,14.8,180,12:50,12,20/04/2015
20/04/2015 13:50,Mostly Cloudy,-7.8,,-,33,,1027,7.8,12:53 PM,,16.1,SSE,16.7,160,13:50,13,20/04/2015
20/04/2015 14:50,Light Rain,-3.9,Rain,-,47,0.01,1027.3,6.7,1:53 PM,,12.9,WSW,9.3,240,14:50,14,20/04/2015
20/04/2015 15:50,Light Rain,-1.7,Rain,-,60,0,1026.6,5.6,2:53 PM,,16.1,SSW,13,210,15:50,15,20/04/2015
20/04/2015 16:50,Light Rain,-1.7,Rain,-,62,0.01,1025.2,5,3:53 PM,,16.1,South,13,180,16:50,16,20/04/2015
20/04/2015 17:50,Overcast,0,,-,66,0,1024.6,6,4:50 PM,,16.1,SSE,16.7,160,17:50,17,20/04/2015
20/04/2015 18:50,Overcast,0,,-,67,0,1024.3,5.6,4:53 PM,,16.1,South,18.5,170,18:50,18,20/04/2015
20/04/2015 19:50,Overcast,0.6,,-,73,,1024.3,5,5:31 PM,,16.1,SSE,13,150,19:50,19,20/04/2015
20/04/2015 20:50,Overcast,1.1,,-,76,,1022.9,5,5:53 PM,,16.1,SE,20.4,140,20:50,20,20/04/2015
20/04/2015 21:50,Light Rain,1.1,Rain,-,76,0.01,1023.6,5,6:34 PM,,9.7,SSE,14.8,150,21:50,21,20/04/2015
20/04/2015 22:50,Light Rain,1.7,Rain,-,83,0.01,1023.2,4.4,6:43 PM,,8,SSE,13,160,22:50,22,20/04/2015
20/04/2015 23:50,Light Rain,1.7,Rain,-,83,0.01,1023.7,4.4,6:53 PM,,9.7,Calm,Calm,0,23:50,23,20/04/2015
21/04/2015 00:50,Heavy Rain,2.2,Rain,-,86,0.03,1024.3,4.4,7:05 PM,,6.4,Calm,Calm,0,00:50,0,21/04/2015
21/04/2015 01:50,Light Rain,2.2,Rain,-,89,0.06,1023.3,3.9,7:53 PM,,11.3,Calm,Calm,0,01:50,1,21/04/2015
21/04/2015 02:50,Overcast,2.2,,-,89,0.01,1022.8,3.9,8:53 PM,,11.3,East,9.3,90,02:50,2,21/04/2015
21/04/2015 03:50,Overcast,2.8,,-,93,,1022,3.9,9:53 PM,,9.7,NE,5.6,40,03:50,3,21/04/2015
21/04/2015 04:50,Overcast,2.8,,-,89,,1021.3,4.4,10:53 PM,,9.7,NE,7.4,40,04:50,4,21/04/2015
21/04/2015 05:50,Overcast,2.8,,-,89,,1020.4,4.4,11:53 PM,,11.3,Calm,Calm,0,05:50,5,21/04/2015
21/04/2015 06:50,Overcast,2.8,,-,89,,1020.5,4.4,12:09 AM,,9.7,Calm,Calm,0,06:50,6,21/04/2015
21/04/2015 07:50,Overcast,2.8,,-,89,,1020.2,4.4,12:29 AM,,8,Calm,Calm,0,07:50,7,21/04/2015
21/04/2015 08:50,Overcast,2.8,,-,89,,1019.7,4.4,12:53 AM,,8,NNW,5.6,340,08:50,8,21/04/2015
21/04/2015 09:50,Overcast,2.8,,-,89,,1019.9,4.4,1:04 AM,,6.4,NNW,5.6,340,09:50,9,21/04/2015
21/04/2015 10:50,Overcast,2.8,,-,89,,1019.2,4.4,1:44 AM,,6.4,Calm,Calm,0,10:50,10,21/04/2015
21/04/2015 11:50,Overcast,3.3,,-,93,,1018.8,4.4,1:53 AM,,8,Calm,Calm,0,11:50,11,21/04/2015
21/04/2015 12:50,Overcast,2.8,,-,89,,1017.6,4.4,2:53 AM,,6.4,North,5.6,350,12:50,12,21/04/2015
21/04/2015 13:50,Overcast,3.3,,-,93,,1016.8,4.4,3:53 AM,,6.4,Calm,Calm,0,13:50,13,21/04/2015
21/04/2015 14:50,Overcast,3.3,,-,93,,1016.8,4.4,4:03 AM,,6.4,Calm,Calm,0,14:50,14,21/04/2015
21/04/2015 15:50,Overcast,2.8,,-,93,,1016.1,3.9,4:29 AM,,2.8,Calm,Calm,0,15:50,15,21/04/2015
21/04/2015 16:50,Fog,2.8,Fog,-,93,,1016.5,3.9,4:40 AM,,0.8,SSW,5.6,210,16:50,16,21/04/2015
21/04/2015 17:50,Fog,2.8,Fog,-,93,,1015.7,3.9,4:53 AM,,0.4,Calm,Calm,0,17:50,17,21/04/2015
21/04/2015 18:50,Fog,2.8,Fog,-,93,,1015.5,3.9,5:53 AM,,0.4,SW,7.4,220,18:50,18,21/04/2015
21/04/2015 19:50,Fog,3.3,Fog,-,96,0,1014.9,3.9,6:53 AM,,0.4,Calm,Calm,0,19:50,19,21/04/2015
21/04/2015 20:50,Fog,3.9,Fog,-,97,,1014.5,4.4,7:53 AM,,0.4,Calm,Calm,0,20:50,20,21/04/2015
21/04/2015 21:50,Mist,4.4,,-,92,,1013.9,5.6,8:53 AM,,1.2,SE,5.6,140,21:50,21,21/04/2015
21/04/2015 22:50,Overcast,5,,-,93,,1013.8,6.1,9:11 AM,,1.6,Calm,Calm,0,22:50,22,21/04/2015
21/04/2015 23:50,Overcast,6.1,,-,96,,1013.4,6.7,9:30 AM,,3.2,Calm,Calm,0,23:50,23,21/04/2015
22/04/2015 00:50,Overcast,6.1,,-,96,,1013.1,6.7,9:53 AM,,4,Calm,Calm,0,00:50,0,22/04/2015
22/04/2015 01:50,Overcast,6.7,,-,97,,1013.4,7.2,10:10 AM,,4,South,5.6,190,01:50,1,22/04/2015
22/04/2015 02:50,Overcast,6.7,,-,97,,1012.8,7.2,10:21 AM,,4.8,Calm,Calm,0,02:50,2,22/04/2015
22/04/2015 03:50,Overcast,6.7,,-,93,,1012.4,7.8,10:45 AM,,4.8,Calm,Calm,0,03:50,3,22/04/2015
22/04/2015 04:50,Overcast,6.7,,-,90,,1011.7,8.3,10:53 AM,,4.8,Calm,Calm,0,04:50,4,22/04/2015
22/04/2015 05:50,Overcast,6.7,,-,86,,1012.1,8.9,11:02 AM,,4,South,5.6,190,05:50,5,22/04/2015
22/04/2015 06:50,Light Rain,7.2,Rain,-,89,0,1011.7,8.9,11:34 AM,,2.8,Calm,Calm,0,06:50,6,22/04/2015
22/04/2015 07:50,Light Rain,7.8,Rain,-,93,0.01,1010.8,8.9,11:53 AM,,2.4,Calm,Calm,0,07:50,7,22/04/2015
22/04/2015 08:50,Light Rain,8.3,Rain,-,89,0.01,1010.4,10,12:28 PM,,3.2,SSE,5.6,160,08:50,8,22/04/2015
22/04/2015 09:50,Overcast,10,,-,96,0.01,1009.7,10.6,12:43 PM,,2.4,South,9.3,180,09:50,9,22/04/2015
22/04/2015 10:50,Overcast,9.4,,-,89,0.01,1008.9,11.1,12:53 PM,,3.2,SSE,7.4,150,10:50,10,22/04/2015
22/04/2015 11:50,Light Rain,10.6,Rain,-,93,0.01,1007.7,11.7,1:38 PM,,2.8,ESE,5.6,110,11:50,11,22/04/2015
22/04/2015 12:50,Light Rain,10,Rain,-,94,0.01,1007.3,11,1:49 PM,,2,SE,7.4,130,12:50,12,22/04/2015
22/04/2015 13:50,Light Rain,10,Rain,-,93,0.01,1007,11.1,1:53 PM,,2,SSE,5.6,150,13:50,13,22/04/2015
22/04/2015 14:50,Overcast,12.2,,-,93,0,1006.3,13.3,2:26 PM,,3.2,SSW,9.3,200,14:50,14,22/04/2015
22/04/2015 15:50,Overcast,12.2,,-,93,0,1006,13.3,2:36 PM,,3.2,SSW,9.3,210,15:50,15,22/04/2015
22/04/2015 16:50,Overcast,12.2,,-,93,0,1006,13.3,2:43 PM,,3.2,SW,7.4,220,16:50,16,22/04/2015
22/04/2015 17:50,Overcast,12,,-,94,0,1006,13,2:51 PM,,2.8,WSW,5.6,250,17:50,17,22/04/2015
22/04/2015 18:50,Overcast,12.2,,-,93,0,1005.4,13.3,2:53 PM,,2.8,West,5.6,260,18:50,18,22/04/2015
22/04/2015 19:50,Overcast,12.8,,-,93,,1005.3,13.9,3:06 PM,,3.2,WNW,5.6,300,19:50,19,22/04/2015
22/04/2015 20:50,Overcast,13.3,,-,93,,1004.6,14.4,3:39 PM,,4.8,Calm,Calm,0,20:50,20,22/04/2015
22/04/2015 21:50,Overcast,12.8,,-,90,,1004.6,14.4,3:46 PM,,4,SE,5.6,140,21:50,21,22/04/2015
22/04/2015 22:50,Overcast,12.8,,-,87,,1003.9,15,3:53 PM,,4,SSE,13,160,22:50,22,22/04/2015
22/04/2015 23:50,Haze,13.9,,-,84,,1004.6,16.7,4:01 PM,,8,SSW,18.5,200,23:50,23,22/04/2015
23/04/2015 00:50,Overcast,15,,40.7,84,,1003.1,17.8,4:53 PM,,16.1,SSW,24.1,200,00:50,0,23/04/2015
23/04/2015 01:50,Overcast,15,,37,84,,1002.9,17.8,5:45 PM,,16.1,SSW,25.9,200,01:50,1,23/04/2015
23/04/2015 02:50,Overcast,15,,40.7,84,,1002.3,17.8,5:53 PM,,16.1,SSW,27.8,210,02:50,2,23/04/2015
23/04/2015 03:50,Scattered Clouds,14.4,,33.3,80,,1001.9,17.8,6:21 PM,,16.1,South,25.9,190,03:50,3,23/04/2015
23/04/2015 04:50,Mostly Cloudy,14.4,,38.9,80,,1001.9,17.8,6:34 PM,,16.1,South,25.9,190,04:50,4,23/04/2015
23/04/2015 05:50,Overcast,14.4,,38.9,80,,1001,17.8,6:53 PM,,16.1,SSW,29.6,200,05:50,5,23/04/2015
23/04/2015 06:50,Overcast,13.9,,-,81,,1001.4,17.2,7:53 PM,,16.1,SSW,14.8,200,06:50,6,23/04/2015
23/04/2015 07:50,Overcast,13.9,,-,81,,1001.6,17.2,8:00 PM,,16.1,SSW,18.5,200,07:50,7,23/04/2015
23/04/2015 08:50,Overcast,13.9,,-,84,,1001.9,16.7,8:53 PM,,16.1,WSW,13,250,08:50,8,23/04/2015
23/04/2015 09:50,Light Rain,12.8,Rain,35.2,83,0,1003.3,15.6,9:14 PM,,16.1,NNW,16.7,330,09:50,9,23/04/2015
23/04/2015 10:50,Rain,10.6,Rain,-,86,0.04,1003.9,12.8,9:53 PM,,6.4,NW,11.1,310,10:50,10,23/04/2015
23/04/2015 11:50,Rain,10.6,Rain,-,90,0.02,1004.3,12.2,10:01 PM,,4.8,NNW,11.1,330,11:50,11,23/04/2015
23/04/2015 12:50,Light Rain,8.9,Rain,-,86,0.06,1003.6,11.1,10:33 PM,,16.1,North,18.5,350,12:50,12,23/04/2015
23/04/2015 13:50,Overcast,8.3,,-,86,0.06,1003.6,10.6,10:53 PM,,16.1,NNW,11.1,330,13:50,13,23/04/2015
23/04/2015 14:50,Light Rain,6.7,Rain,-,86,0,1004.5,8.9,11:53 PM,,14.5,NNW,7.4,340,14:50,14,23/04/2015
23/04/2015 15:50,Light Rain,6.1,Rain,-,86,0,1005,8.3,12:10 AM,,16.1,NNW,16.7,330,15:50,15,23/04/2015
23/04/2015 16:50,Overcast,5,,-,83,0,1005.3,7.8,12:26 AM,,16.1,NNW,22.2,330,16:50,16,23/04/2015
23/04/2015 17:50,Light Rain,5,Rain,-,83,0,1005.4,7.8,12:53 AM,,16.1,NW,11.1,320,17:50,17,23/04/2015
23/04/2015 18:50,Light Rain,5,Rain,-,83,0.01,1005.6,7.8,1:00 AM,,16.1,NW,13,320,18:50,18,23/04/2015
23/04/2015 19:50,Light Rain,4.4,Rain,-,82,0.01,1005.6,7.2,1:13 AM,,16.1,NNW,14.8,330,19:50,19,23/04/2015
23/04/2015 20:50,Overcast,3.9,,-,82,0.02,1005.6,6.7,1:53 AM,,16.1,NNW,14.8,340,20:50,20,23/04/2015
23/04/2015 21:50,Rain,3.3,Rain,-,79,0.02,1005.8,6.7,2:53 AM,,11.3,NNW,18.5,340,21:50,21,23/04/2015
23/04/2015 22:50,Rain,3.3,Rain,-,85,0.08,1007,5.6,3:32 AM,,8,NNW,16.7,330,22:50,22,23/04/2015
23/04/2015 23:50,Light Rain,3.3,Rain,-,85,0.11,1006.3,5.6,3:53 AM,,14.5,NNW,14.8,340,23:50,23,23/04/2015
24/04/2015 00:50,Light Rain,2.2,Rain,-,86,0.04,1006.8,4.4,4:53 AM,,11.3,NNW,16.7,340,00:50,0,24/04/2015
24/04/2015 01:50,Light Rain,2.2,Rain,31.5,86,0.02,1008.4,4.4,5:17 AM,,11.3,NW,20.4,320,01:50,1,24/04/2015
24/04/2015 02:50,Light Rain,1.1,Rain,-,86,0.05,1007.6,3.3,5:53 AM,,12.9,NNW,11.1,330,02:50,2,24/04/2015
24/04/2015 03:50,Light Rain,1.1,Rain,-,89,0.05,1008.4,2.8,6:22 AM,,11.3,NW,9.3,320,03:50,3,24/04/2015
24/04/2015 04:50,Light Rain,1.1,Rain,-,89,0.06,1007.7,2.8,6:40 AM,,11.3,NNW,11.1,340,04:50,4,24/04/2015
24/04/2015 05:50,Light Rain,1.1,Rain,-,89,0.07,1007.5,2.8,6:53 AM,,8,NNW,9.3,330,05:50,5,24/04/2015
24/04/2015 06:50,Overcast,1.1,,-,89,0.01,1007.3,2.8,7:53 AM,,11.3,NNW,9.3,340,06:50,6,24/04/2015
24/04/2015 07:50,Overcast,1.1,,-,89,,1007.9,2.8,8:53 AM,,9.7,NW,9.3,310,07:50,7,24/04/2015
24/04/2015 08:50,Overcast,1.7,,-,89,,1007.3,3.3,9:53 AM,,9.7,NNW,5.6,330,08:50,8,24/04/2015
24/04/2015 09:50,Overcast,1.7,,-,79,,1008.1,5,10:53 AM,,11.3,NW,11.1,320,09:50,9,24/04/2015
24/04/2015 10:50,Mostly Cloudy,1.7,,-,74,,1006.8,6.1,11:53 AM,,14.5,North,7.4,360,10:50,10,24/04/2015
24/04/2015 11:50,Mostly Cloudy,0.6,,-,65,,1006.8,6.7,12:53 PM,,16.1,NNW,18.5,340,11:50,11,24/04/2015
24/04/2015 12:50,Mostly Cloudy,0.6,,-,65,,1007.7,6.7,1:01 PM,,16.1,NNW,16.7,330,12:50,12,24/04/2015
