Timestamp,Conditions,DateUTC<br />,Timestamp,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,,
01/02/2015 13:20,Unknown,2015-02-01 13:20:00<br />,01/02/2015 13:20,-3,,-,53,,1005,6,,1:20 PM,10,NNW,29.6,330,13:20,,
01/02/2015 13:50,Unknown,2015-02-01 13:50:00<br />,01/02/2015 13:50,-3,,-,53,,1005,6,,1:50 PM,10,NNW,29.6,330,13:50,,
01/02/2015 14:20,Unknown,2015-02-01 14:20:00<br />,01/02/2015 14:20,-4,,-,49,,1005,6,,2:20 PM,10,NNW,27.8,330,14:20,,
01/02/2015 14:50,Scattered Clouds,2015-02-01 14:50:00<br />,01/02/2015 14:50,-3,,-,53,,1005,6,,2:50 PM,10,NNW,27.8,330,14:50,,
01/02/2015 15:20,Unknown,2015-02-01 15:20:00<br />,01/02/2015 15:20,-3,,-,57,,1005,5,,3:20 PM,10,NW,24.1,310,15:20,,
01/02/2015 15:50,Partly Cloudy,2015-02-01 15:50:00<br />,01/02/2015 15:50,-3,,-,61,,1006,4,,3:50 PM,10,NW,14.8,310,15:50,,
01/02/2015 16:20,Unknown,2015-02-01 16:20:00<br />,01/02/2015 16:20,-2,,-,70,,1006,3,,4:20 PM,10,WNW,16.7,300,16:20,,
01/02/2015 16:50,Unknown,2015-02-01 16:50:00<br />,01/02/2015 16:50,-2,,-,70,,1006,3,,4:50 PM,10,NW,18.5,310,16:50,,
01/02/2015 17:20,Unknown,2015-02-01 17:20:00<br />,01/02/2015 17:20,-2,,-,75,,1006,2,,5:20 PM,10,WNW,13,290,17:20,,
01/02/2015 17:50,Unknown,2015-02-01 17:50:00<br />,01/02/2015 17:50,-2,,-,75,,1006,2,,5:50 PM,10,WNW,16.7,300,17:50,,
01/02/2015 18:20,Unknown,2015-02-01 18:20:00<br />,01/02/2015 18:20,-2,,-,81,,1007,1,,6:20 PM,10,WNW,14.8,300,18:20,,
01/02/2015 18:50,Unknown,2015-02-01 18:50:00<br />,01/02/2015 18:50,-2,,-,81,,1007,1,,6:50 PM,10,NW,14.8,320,18:50,,
01/02/2015 19:20,Unknown,2015-02-01 19:20:00<br />,01/02/2015 19:20,-3,,-,80,,1007,0,,7:20 PM,10,WNW,9.3,300,19:20,,
01/02/2015 19:50,Unknown,2015-02-01 19:50:00<br />,01/02/2015 19:50,-3,,-,75,,1007,1,,7:50 PM,10,WNW,7.4,300,19:50,,
01/02/2015 20:20,Unknown,2015-02-01 20:20:00<br />,01/02/2015 20:20,-2,,-,81,,1007,1,,8:20 PM,10,NW,13,310,20:20,,
01/02/2015 20:50,Unknown,2015-02-01 20:50:00<br />,01/02/2015 20:50,-3,,-,80,,1007,0,,8:50 PM,10,NW,14.8,320,20:50,,
01/02/2015 21:20,Unknown,2015-02-01 21:20:00<br />,01/02/2015 21:20,-3,,-,80,,1007,0,,9:20 PM,10,NW,13,320,21:20,,
01/02/2015 21:50,Unknown,2015-02-01 21:50:00<br />,01/02/2015 21:50,-3,,-,86,,1007,-1,,9:50 PM,10,NW,13,310,21:50,,
01/02/2015 22:20,Partly Cloudy,2015-02-01 22:20:00<br />,01/02/2015 22:20,-3,,-,80,,1007,0,,10:20 PM,10,WNW,11.1,300,22:20,,
01/02/2015 22:50,Unknown,2015-02-01 22:50:00<br />,01/02/2015 22:50,-4,,-,80,,1007,-1,,10:50 PM,10,WNW,11.1,300,22:50,,
01/02/2015 23:20,Unknown,2015-02-01 23:20:00<br />,01/02/2015 23:20,-3,,-,86,,1008,-1,,11:20 PM,10,WNW,9.3,290,23:20,,
01/02/2015 23:50,Unknown,2015-02-01 23:50:00<br />,01/02/2015 23:50,-4,,-,80,,1008,-1,,11:50 PM,10,WNW,9.3,290,23:50,,
02/02/2015 00:20,Scattered Clouds,2015-02-02 00:20:00<br />,02/02/2015 00:20,-4,,-,80,,1008,-1,,12:20 AM,10,WNW,9.3,300,00:20,,
02/02/2015 00:50,Unknown,2015-02-02 00:50:00<br />,02/02/2015 00:50,-4,,-,80,,1008,-1,,12:50 AM,10,WNW,11.1,300,00:50,,
02/02/2015 01:20,Unknown,2015-02-02 01:20:00<br />,02/02/2015 01:20,-4,,-,80,,1008,-1,,1:20 AM,10,WNW,13,300,01:20,,
02/02/2015 01:50,Clear,2015-02-02 01:50:00<br />,02/02/2015 01:50,-4,,-,80,,1008,-1,,1:50 AM,-9999,NW,11.1,310,01:50,,
02/02/2015 02:20,Unknown,2015-02-02 02:20:00<br />,02/02/2015 02:20,-4,,-,80,,1008,-1,,2:20 AM,10,WNW,11.1,300,02:20,,
02/02/2015 02:50,Unknown,2015-02-02 02:50:00<br />,02/02/2015 02:50,-4,,-,80,,1008,-1,,2:50 AM,10,NW,13,320,02:50,,
02/02/2015 03:20,Unknown,2015-02-02 03:20:00<br />,02/02/2015 03:20,-4,,-,80,,1007,-1,,3:20 AM,10,NW,13,310,03:20,,
02/02/2015 03:50,Unknown,2015-02-02 03:50:00<br />,02/02/2015 03:50,-4,,-,86,,1007,-2,,3:50 AM,10,NW,14.8,310,03:50,,
02/02/2015 04:20,Unknown,2015-02-02 04:20:00<br />,02/02/2015 04:20,-4,,-,86,,1007,-2,,4:20 AM,10,NW,13,310,04:20,,
02/02/2015 04:50,Unknown,2015-02-02 04:50:00<br />,02/02/2015 04:50,-4,,-,86,,1007,-2,,4:50 AM,10,North,11.1,360,04:50,,
02/02/2015 05:20,Unknown,2015-02-02 05:20:00<br />,02/02/2015 05:20,-3,,-,93,,1007,-2,,5:20 AM,10,NNW,11.1,340,05:20,,
02/02/2015 05:50,Unknown,2015-02-02 05:50:00<br />,02/02/2015 05:50,-4,,-,80,,1007,-1,,5:50 AM,10,NNW,9.3,330,05:50,,
02/02/2015 06:20,Unknown,2015-02-02 06:20:00<br />,02/02/2015 06:20,-4,,-,86,,1007,-2,,6:20 AM,10,NW,11.1,310,06:20,,
02/02/2015 06:50,Unknown,2015-02-02 06:50:00<br />,02/02/2015 06:50,-3,,-,93,,1007,-2,,6:50 AM,10,NW,14.8,310,06:50,,
02/02/2015 07:20,Unknown,2015-02-02 07:20:00<br />,02/02/2015 07:20,-3,,-,86,,1007,-1,,7:20 AM,10,NW,14.8,310,07:20,,
02/02/2015 07:50,Unknown,2015-02-02 07:50:00<br />,02/02/2015 07:50,-2,,-,93,,1007,-1,,7:50 AM,10,NNW,9.3,330,07:50,,
02/02/2015 08:20,Unknown,2015-02-02 08:20:00<br />,02/02/2015 08:20,-2,,-,87,,1008,0,,8:20 AM,10,NW,9.3,310,08:20,,
02/02/2015 08:50,Unknown,2015-02-02 08:50:00<br />,02/02/2015 08:50,-2,,-,87,,1008,0,,8:50 AM,10,WNW,9.3,300,08:50,,
02/02/2015 09:20,Unknown,2015-02-02 09:20:00<br />,02/02/2015 09:20,-1,,-,93,,1008,0,,9:20 AM,10,WNW,9.3,300,09:20,,
02/02/2015 09:50,Unknown,2015-02-02 09:50:00<br />,02/02/2015 09:50,-1,,-,87,,1008,1,,9:50 AM,10,NW,11.1,310,09:50,,
02/02/2015 10:20,Unknown,2015-02-02 10:20:00<br />,02/02/2015 10:20,0,,-,93,,1008,1,,10:20 AM,10,NW,11.1,310,10:20,,
02/02/2015 10:50,Unknown,2015-02-02 10:50:00<br />,02/02/2015 10:50,0,,-,87,,1008,2,,10:50 AM,10,NW,11.1,310,10:50,,
02/02/2015 11:20,Unknown,2015-02-02 11:20:00<br />,02/02/2015 11:20,1,,-,87,,1008,3,,11:20 AM,10,NW,9.3,310,11:20,,
02/02/2015 11:50,Unknown,2015-02-02 11:50:00<br />,02/02/2015 11:50,1,,-,87,,1008,3,,11:50 AM,10,WNW,13,300,11:50,,
02/02/2015 12:20,Unknown,2015-02-02 12:20:00<br />,02/02/2015 12:20,1,,-,81,,1007,4,,12:20 PM,10,WNW,13,300,12:20,,
02/02/2015 12:50,Unknown,2015-02-02 12:50:00<br />,02/02/2015 12:50,1,,-,81,,1007,4,,12:50 PM,10,WNW,11.1,300,12:50,,
02/02/2015 13:20,Light Rain,2015-02-02 13:20:00<br />,02/02/2015 13:20,1,Rain,-,81,,1007,4,,1:20 PM,10,NNW,16.7,330,13:20,,
02/02/2015 13:50,Rain,2015-02-02 13:50:00<br />,02/02/2015 13:50,2,Rain,-,93,,1007,3,,1:50 PM,10,WNW,18.5,300,13:50,,
02/02/2015 14:20,Mostly Cloudy,2015-02-02 14:20:00<br />,02/02/2015 14:20,1,,-,87,,1007,3,,2:20 PM,10,WNW,14.8,300,14:20,,
02/02/2015 14:50,Unknown,2015-02-02 14:50:00<br />,02/02/2015 14:50,1,,-,87,,1007,3,,2:50 PM,10,NW,11.1,310,14:50,,
02/02/2015 15:20,Partly Cloudy,2015-02-02 15:20:00<br />,02/02/2015 15:20,1,,-,87,,1007,3,,3:20 PM,10,NW,9.3,320,15:20,,
02/02/2015 15:50,Partly Cloudy,2015-02-02 15:50:00<br />,02/02/2015 15:50,1,,-,87,,1006,3,,3:50 PM,10,WNW,9.3,290,15:50,,
02/02/2015 16:20,Unknown,2015-02-02 16:20:00<br />,02/02/2015 16:20,1,,-,87,,1006,3,,4:20 PM,10,NW,9.3,310,16:20,,
02/02/2015 16:50,Unknown,2015-02-02 16:50:00<br />,02/02/2015 16:50,0,,-,87,,1006,2,,4:50 PM,10,West,9.3,280,16:50,,
02/02/2015 17:20,Unknown,2015-02-02 17:20:00<br />,02/02/2015 17:20,0,,-,87,,1007,2,,5:20 PM,10,WNW,9.3,290,17:20,,
02/02/2015 17:50,Unknown,2015-02-02 17:50:00<br />,02/02/2015 17:50,-1,,-,87,,1007,1,,5:50 PM,10,WNW,9.3,300,17:50,,
02/02/2015 18:20,Unknown,2015-02-02 18:20:00<br />,02/02/2015 18:20,-1,,-,87,,1007,1,,6:20 PM,10,NW,11.1,320,18:20,,
02/02/2015 18:50,Unknown,2015-02-02 18:50:00<br />,02/02/2015 18:50,-1,,-,87,,1007,1,,6:50 PM,10,NW,11.1,310,18:50,,
02/02/2015 19:20,Unknown,2015-02-02 19:20:00<br />,02/02/2015 19:20,-1,,-,87,,1007,1,,7:20 PM,10,NW,11.1,310,19:20,,
02/02/2015 19:50,Unknown,2015-02-02 19:50:00<br />,02/02/2015 19:50,-1,,-,93,,1007,0,,7:50 PM,10,NW,11.1,310,19:50,,
02/02/2015 20:20,Unknown,2015-02-02 20:20:00<br />,02/02/2015 20:20,-1,,-,93,,1007,0,,8:20 PM,10,NW,13,310,20:20,,
02/02/2015 20:50,Unknown,2015-02-02 20:50:00<br />,02/02/2015 20:50,-1,,-,93,,1007,0,,8:50 PM,10,NW,13,310,20:50,,
02/02/2015 21:20,Unknown,2015-02-02 21:20:00<br />,02/02/2015 21:20,-2,,-,87,,1006,0,,9:20 PM,10,NW,11.1,310,21:20,,
02/02/2015 21:50,Unknown,2015-02-02 21:50:00<br />,02/02/2015 21:50,-1,,-,93,,1006,0,,9:50 PM,10,NNW,11.1,330,21:50,,
02/02/2015 22:20,Unknown,2015-02-02 22:20:00<br />,02/02/2015 22:20,-1,,-,93,,1006,0,,10:20 PM,10,NNW,9.3,330,22:20,,
02/02/2015 22:50,Unknown,2015-02-02 22:50:00<br />,02/02/2015 22:50,-1,,-,93,,1006,0,,10:50 PM,10,NNW,9.3,340,22:50,,
02/02/2015 23:20,Unknown,2015-02-02 23:20:00<br />,02/02/2015 23:20,-1,,-,93,,1006,0,,11:20 PM,10,NNW,11.1,340,23:20,,
02/02/2015 23:50,Unknown,2015-02-02 23:50:00<br />,02/02/2015 23:50,-2,,-,93,,1006,-1,,11:50 PM,10,North,9.3,350,23:50,,
03/02/2015 00:20,Unknown,2015-02-03 00:20:00<br />,03/02/2015 00:20,-2,,-,87,,1006,0,,12:20 AM,10,NNW,13,340,00:20,,
03/02/2015 00:50,Unknown,2015-02-03 00:50:00<br />,03/02/2015 00:50,-2,,-,93,,1006,-1,,12:50 AM,10,NNW,13,330,00:50,,
03/02/2015 01:20,Unknown,2015-02-03 01:20:00<br />,03/02/2015 01:20,-3,,-,86,,1006,-1,,1:20 AM,10,NNW,11.1,340,01:20,,
03/02/2015 01:50,Unknown,2015-02-03 01:50:00<br />,03/02/2015 01:50,-3,,-,93,,1006,-2,,1:50 AM,10,NNW,11.1,340,01:50,,
03/02/2015 02:20,Unknown,2015-02-03 02:20:00<br />,03/02/2015 02:20,-3,,-,86,,1006,-1,,2:20 AM,10,NNW,11.1,340,02:20,,
03/02/2015 02:50,Unknown,2015-02-03 02:50:00<br />,03/02/2015 02:50,-4,,-,86,,1006,-2,,2:50 AM,10,NNW,14.8,340,02:50,,
03/02/2015 03:20,Unknown,2015-02-03 03:20:00<br />,03/02/2015 03:20,-3,,-,86,,1006,-1,,3:20 AM,10,NW,13,320,03:20,,
03/02/2015 03:50,Unknown,2015-02-03 03:50:00<br />,03/02/2015 03:50,-3,,-,86,,1006,-1,,3:50 AM,10,NNW,14.8,330,03:50,,
03/02/2015 04:20,Unknown,2015-02-03 04:20:00<br />,03/02/2015 04:20,-3,,-,86,,1006,-1,,4:20 AM,10,NNW,13,330,04:20,,
03/02/2015 04:50,Unknown,2015-02-03 04:50:00<br />,03/02/2015 04:50,-3,,-,86,,1006,-1,,4:50 AM,10,NNW,14.8,330,04:50,,
03/02/2015 05:20,Unknown,2015-02-03 05:20:00<br />,03/02/2015 05:20,-3,,-,93,,1006,-2,,5:20 AM,10,North,14.8,350,05:20,,
03/02/2015 05:50,Unknown,2015-02-03 05:50:00<br />,03/02/2015 05:50,-3,,-,86,,1006,-1,,5:50 AM,10,North,11.1,360,05:50,,
03/02/2015 06:20,Unknown,2015-02-03 06:20:00<br />,03/02/2015 06:20,-3,,-,86,,1006,-1,,6:20 AM,10,North,13,360,06:20,,
03/02/2015 06:50,Unknown,2015-02-03 06:50:00<br />,03/02/2015 06:50,-3,,-,86,,1006,-1,,6:50 AM,10,North,14.8,10,06:50,,
03/02/2015 07:20,Unknown,2015-02-03 07:20:00<br />,03/02/2015 07:20,-3,,-,86,,1006,-1,,7:20 AM,10,North,14.8,10,07:20,,
03/02/2015 07:50,Unknown,2015-02-03 07:50:00<br />,03/02/2015 07:50,-3,,-,86,,1007,-1,,7:50 AM,10,North,14.8,360,07:50,,
03/02/2015 08:20,Unknown,2015-02-03 08:20:00<br />,03/02/2015 08:20,-3,,-,86,,1007,-1,,8:20 AM,10,North,13,360,08:20,,
03/02/2015 08:50,Unknown,2015-02-03 08:50:00<br />,03/02/2015 08:50,-3,,-,86,,1008,-1,,8:50 AM,10,North,13,360,08:50,,
03/02/2015 09:20,Unknown,2015-02-03 09:20:00<br />,03/02/2015 09:20,-3,,-,80,,1008,0,,9:20 AM,10,North,11.1,10,09:20,,
03/02/2015 09:50,Unknown,2015-02-03 09:50:00<br />,03/02/2015 09:50,-2,,-,81,,1008,1,,9:50 AM,10,North,11.1,10,09:50,,
03/02/2015 10:20,Unknown,2015-02-03 10:20:00<br />,03/02/2015 10:20,-1,,-,81,,1009,2,,10:20 AM,10,North,11.1,350,10:20,,
03/02/2015 10:50,Unknown,2015-02-03 10:50:00<br />,03/02/2015 10:50,-1,,-,75,,1009,3,,10:50 AM,10,NNE,13,20,10:50,,
03/02/2015 11:20,Mostly Cloudy,2015-02-03 11:20:00<br />,03/02/2015 11:20,-1,,-,70,,1009,4,,11:20 AM,10,North,11.1,10,11:20,,
03/02/2015 11:50,Mostly Cloudy,2015-02-03 11:50:00<br />,03/02/2015 11:50,0,,-,70,,1009,5,,11:50 AM,10,NE,16.7,50,11:50,,
03/02/2015 12:20,Mostly Cloudy,2015-02-03 12:20:00<br />,03/02/2015 12:20,-1,,-,65,,1009,5,,12:20 PM,10,NE,22.2,40,12:20,,
03/02/2015 12:50,Scattered Clouds,2015-02-03 12:50:00<br />,03/02/2015 12:50,-1,,-,65,,1009,5,,12:50 PM,10,NE,20.4,40,12:50,,
03/02/2015 13:20,Mostly Cloudy,2015-02-03 13:20:00<br />,03/02/2015 13:20,-1,,-,65,,1009,5,,1:20 PM,10,NE,20.4,50,13:20,,
03/02/2015 13:50,Scattered Clouds,2015-02-03 13:50:00<br />,03/02/2015 13:50,-1,,-,65,,1010,5,,1:50 PM,10,NE,22.2,40,13:50,,
03/02/2015 14:20,Mostly Cloudy,2015-02-03 14:20:00<br />,03/02/2015 14:20,-1,,-,61,,1010,6,,2:20 PM,10,NNE,20.4,30,14:20,,
03/02/2015 14:50,Mostly Cloudy,2015-02-03 14:50:00<br />,03/02/2015 14:50,-1,,-,65,,1010,5,,2:50 PM,10,NE,20.4,40,14:50,,
03/02/2015 15:20,Scattered Clouds,2015-02-03 15:20:00<br />,03/02/2015 15:20,-1,,-,65,,1011,5,,3:20 PM,10,NE,22.2,40,15:20,,
03/02/2015 15:50,Partly Cloudy,2015-02-03 15:50:00<br />,03/02/2015 15:50,-1,,-,65,,1011,5,,3:50 PM,10,NE,22.2,40,15:50,,
03/02/2015 16:20,Partly Cloudy,2015-02-03 16:20:00<br />,03/02/2015 16:20,-1,,-,65,,1011,5,,4:20 PM,10,NE,22.2,40,16:20,,
03/02/2015 16:50,Unknown,2015-02-03 16:50:00<br />,03/02/2015 16:50,-2,,-,65,,1012,4,,4:50 PM,10,NE,20.4,40,16:50,,
03/02/2015 17:20,Unknown,2015-02-03 17:20:00<br />,03/02/2015 17:20,-2,,-,70,,1012,3,,5:20 PM,10,North,14.8,10,17:20,,
03/02/2015 17:50,Unknown,2015-02-03 17:50:00<br />,03/02/2015 17:50,-2,,-,75,,1013,2,,5:50 PM,10,North,13,10,17:50,,
03/02/2015 18:20,Unknown,2015-02-03 18:20:00<br />,03/02/2015 18:20,-2,,-,75,,1013,2,,6:20 PM,10,North,11.1,10,18:20,,
03/02/2015 18:50,Unknown,2015-02-03 18:50:00<br />,03/02/2015 18:50,-2,,-,81,,1013,1,,6:50 PM,10,North,11.1,10,18:50,,
03/02/2015 19:20,Unknown,2015-02-03 19:20:00<br />,03/02/2015 19:20,-2,,-,81,,1014,1,,7:20 PM,10,North,11.1,360,19:20,,
03/02/2015 19:50,Unknown,2015-02-03 19:50:00<br />,03/02/2015 19:50,-3,,-,80,,1014,0,,7:50 PM,10,North,14.8,360,19:50,,
03/02/2015 20:20,Unknown,2015-02-03 20:20:00<br />,03/02/2015 20:20,-2,,-,81,,1015,1,,8:20 PM,10,North,13,360,20:20,,
03/02/2015 20:50,Unknown,2015-02-03 20:50:00<br />,03/02/2015 20:50,-3,,-,80,,1015,0,,8:50 PM,10,North,11.1,360,20:50,,
03/02/2015 21:20,Unknown,2015-02-03 21:20:00<br />,03/02/2015 21:20,-3,,-,75,,1015,1,,9:20 PM,10,North,16.7,10,21:20,,
03/02/2015 21:50,Unknown,2015-02-03 21:50:00<br />,03/02/2015 21:50,-3,,-,75,,1016,1,,9:50 PM,10,North,18.5,10,21:50,,
03/02/2015 22:20,Unknown,2015-02-03 22:20:00<br />,03/02/2015 22:20,-3,,-,80,,1016,0,,10:20 PM,10,North,14.8,360,22:20,,
03/02/2015 22:50,Unknown,2015-02-03 22:50:00<br />,03/02/2015 22:50,-3,,-,80,,1016,0,,10:50 PM,10,North,14.8,360,22:50,,
03/02/2015 23:20,Unknown,2015-02-03 23:20:00<br />,03/02/2015 23:20,-2,,-,87,,1017,0,,11:20 PM,10,North,20.4,360,23:20,,
03/02/2015 23:50,Unknown,2015-02-03 23:50:00<br />,03/02/2015 23:50,-3,,-,80,,1017,0,,11:50 PM,10,North,16.7,360,23:50,,
04/02/2015 00:20,Unknown,2015-02-04 00:20:00<br />,04/02/2015 00:20,-2,,-,87,,1017,0,,12:20 AM,10,North,18.5,350,00:20,,
04/02/2015 00:50,Unknown,2015-02-04 00:50:00<br />,04/02/2015 00:50,-3,,-,80,,1017,0,,12:50 AM,10,North,11.1,360,00:50,,
04/02/2015 01:20,Unknown,2015-02-04 01:20:00<br />,04/02/2015 01:20,-3,,-,86,,1017,-1,,1:20 AM,10,North,11.1,350,01:20,,
04/02/2015 01:50,Unknown,2015-02-04 01:50:00<br />,04/02/2015 01:50,-3,,-,86,,1017,-1,,1:50 AM,10,North,14.8,360,01:50,,
04/02/2015 02:20,Scattered Clouds,2015-02-04 02:20:00<br />,04/02/2015 02:20,-3,,-,86,,1017,-1,,2:20 AM,10,North,14.8,350,02:20,,
04/02/2015 02:50,Partly Cloudy,2015-02-04 02:50:00<br />,04/02/2015 02:50,-2,,-,87,,1017,0,,2:50 AM,10,North,16.7,350,02:50,,
04/02/2015 03:20,Overcast,2015-02-04 03:20:00<br />,04/02/2015 03:20,-2,,-,81,,1018,1,,3:20 AM,10,NNW,11.1,340,03:20,,
04/02/2015 03:50,Overcast,2015-02-04 03:50:00<br />,04/02/2015 03:50,-2,,-,81,,1018,1,,3:50 AM,10,North,3.7,360,03:50,,
04/02/2015 04:20,Overcast,2015-02-04 04:20:00<br />,04/02/2015 04:20,-2,,-,75,,1018,2,,4:20 AM,10,NNW,7.4,340,04:20,,
04/02/2015 04:50,Overcast,2015-02-04 04:50:00<br />,04/02/2015 04:50,-1,,-,81,,1019,2,,4:50 AM,10,North,11.1,350,04:50,,
04/02/2015 05:20,Overcast,2015-02-04 05:20:00<br />,04/02/2015 05:20,-1,,-,87,,1019,1,,5:20 AM,10,North,13,10,05:20,,
04/02/2015 05:50,Mostly Cloudy,2015-02-04 05:50:00<br />,04/02/2015 05:50,-1,,-,87,,1019,1,,5:50 AM,10,North,13,360,05:50,,
04/02/2015 06:20,Overcast,2015-02-04 06:20:00<br />,04/02/2015 06:20,-1,,-,87,,1019,1,,6:20 AM,10,North,9.3,360,06:20,,
04/02/2015 06:50,Mostly Cloudy,2015-02-04 06:50:00<br />,04/02/2015 06:50,-2,,-,87,,1019,0,,6:50 AM,10,North,7.4,350,06:50,,
04/02/2015 07:20,Overcast,2015-02-04 07:20:00<br />,04/02/2015 07:20,-1,,-,87,,1020,1,,7:20 AM,10,North,7.4,10,07:20,,
04/02/2015 07:50,Mostly Cloudy,2015-02-04 07:50:00<br />,04/02/2015 07:50,-1,,-,87,,1020,1,,7:50 AM,10,North,11.1,360,07:50,,
04/02/2015 08:20,Overcast,2015-02-04 08:20:00<br />,04/02/2015 08:20,-1,,-,87,,1020,1,,8:20 AM,10,North,11.1,360,08:20,,
04/02/2015 08:50,Mostly Cloudy,2015-02-04 08:50:00<br />,04/02/2015 08:50,-1,,-,87,,1021,1,,8:50 AM,10,North,13,360,08:50,,
04/02/2015 09:20,Unknown,2015-02-04 09:20:00<br />,04/02/2015 09:20,-1,,-,87,,1021,1,,9:20 AM,10,North,9.3,360,09:20,,
04/02/2015 09:50,Mostly Cloudy,2015-02-04 09:50:00<br />,04/02/2015 09:50,-1,,-,87,,1022,1,,9:50 AM,10,North,11.1,350,09:50,,
04/02/2015 10:20,Partly Cloudy,2015-02-04 10:20:00<br />,04/02/2015 10:20,0,,-,81,,1022,3,,10:20 AM,10,North,13,350,10:20,,
04/02/2015 10:50,Unknown,2015-02-04 10:50:00<br />,04/02/2015 10:50,-1,,-,70,,1022,4,,10:50 AM,10,North,11.1,350,10:50,,
04/02/2015 11:20,Unknown,2015-02-04 11:20:00<br />,04/02/2015 11:20,-1,,-,65,,1022,5,,11:20 AM,10,North,9.3,10,11:20,,
04/02/2015 11:50,Unknown,2015-02-04 11:50:00<br />,04/02/2015 11:50,-1,,-,65,,1022,5,,11:50 AM,10,North,13,350,11:50,,
04/02/2015 12:20,Mostly Cloudy,2015-02-04 12:20:00<br />,04/02/2015 12:20,-2,,-,61,,1022,5,,12:20 PM,10,North,13,350,12:20,,
04/02/2015 12:50,Partly Cloudy,2015-02-04 12:50:00<br />,04/02/2015 12:50,-3,,-,57,,1023,5,,12:50 PM,10,North,16.7,360,12:50,,
04/02/2015 13:20,Partly Cloudy,2015-02-04 13:20:00<br />,04/02/2015 13:20,-2,,-,57,,1023,6,,1:20 PM,10,North,18.5,350,13:20,,
04/02/2015 13:50,Overcast,2015-02-04 13:50:00<br />,04/02/2015 13:50,-2,,-,57,,1023,6,,1:50 PM,10,North,18.5,360,13:50,,
04/02/2015 14:20,Mostly Cloudy,2015-02-04 14:20:00<br />,04/02/2015 14:20,-2,,-,57,,1023,6,,2:20 PM,10,North,18.5,360,14:20,,
04/02/2015 14:50,Mostly Cloudy,2015-02-04 14:50:00<br />,04/02/2015 14:50,-2,,-,61,,1023,5,,2:50 PM,10,North,18.5,10,14:50,,
04/02/2015 15:20,Mostly Cloudy,2015-02-04 15:20:00<br />,04/02/2015 15:20,-2,,-,61,,1023,5,,3:20 PM,10,North,16.7,360,15:20,,
04/02/2015 15:50,Mostly Cloudy,2015-02-04 15:50:00<br />,04/02/2015 15:50,-2,,-,61,,1023,5,,3:50 PM,10,North,14.8,360,15:50,,
04/02/2015 16:20,Unknown,2015-02-04 16:20:00<br />,04/02/2015 16:20,-2,,-,65,,1024,4,,4:20 PM,10,North,16.7,350,16:20,,
04/02/2015 16:50,Partly Cloudy,2015-02-04 16:50:00<br />,04/02/2015 16:50,-2,,-,70,,1024,3,,4:50 PM,10,North,13,360,16:50,,
04/02/2015 17:20,Unknown,2015-02-04 17:20:00<br />,04/02/2015 17:20,-3,,-,65,,1024,3,,5:20 PM,10,North,11.1,10,17:20,,
04/02/2015 17:50,Unknown,2015-02-04 17:50:00<br />,04/02/2015 17:50,-3,,-,70,,1025,2,,5:50 PM,10,NW,7.4,310,17:50,,
04/02/2015 18:20,Unknown,2015-02-04 18:20:00<br />,04/02/2015 18:20,-3,,-,70,,1025,2,,6:20 PM,10,Variable,5.6,0,18:20,,
04/02/2015 18:50,Unknown,2015-02-04 18:50:00<br />,04/02/2015 18:50,-3,,-,75,,1025,1,,6:50 PM,10,NNE,7.4,20,18:50,,
04/02/2015 19:20,Unknown,2015-02-04 19:20:00<br />,04/02/2015 19:20,-3,,-,75,,1025,1,,7:20 PM,10,NW,5.6,310,19:20,,
04/02/2015 19:50,Unknown,2015-02-04 19:50:00<br />,04/02/2015 19:50,-3,,-,75,,1026,1,,7:50 PM,10,WNW,9.3,300,19:50,,
04/02/2015 20:20,Unknown,2015-02-04 20:20:00<br />,04/02/2015 20:20,-3,,-,75,,1026,1,,8:20 PM,10,NNW,11.1,330,20:20,,
04/02/2015 20:50,Unknown,2015-02-04 20:50:00<br />,04/02/2015 20:50,-3,,-,80,,1026,0,,8:50 PM,10,North,11.1,350,20:50,,
04/02/2015 21:20,Unknown,2015-02-04 21:20:00<br />,04/02/2015 21:20,-3,,-,80,,1026,0,,9:20 PM,10,NNW,11.1,330,21:20,,
04/02/2015 21:50,Unknown,2015-02-04 21:50:00<br />,04/02/2015 21:50,-3,,-,75,,1026,1,,9:50 PM,10,NNW,13,330,21:50,,
04/02/2015 22:20,Unknown,2015-02-04 22:20:00<br />,04/02/2015 22:20,-3,,-,75,,1027,1,,10:20 PM,10,NNW,13,340,22:20,,
04/02/2015 22:50,Unknown,2015-02-04 22:50:00<br />,04/02/2015 22:50,-3,,-,80,,1027,0,,10:50 PM,10,North,14.8,350,22:50,,
04/02/2015 23:20,Unknown,2015-02-04 23:20:00<br />,04/02/2015 23:20,-3,,-,75,,1027,1,,11:20 PM,10,NNW,16.7,330,23:20,,
04/02/2015 23:50,Unknown,2015-02-04 23:50:00<br />,04/02/2015 23:50,-3,,-,75,,1027,1,,11:50 PM,10,NNW,14.8,340,23:50,,
05/02/2015 00:20,Unknown,2015-02-05 00:20:00<br />,05/02/2015 00:20,-3,,-,80,,1027,0,,12:20 AM,10,NNW,14.8,340,00:20,,
